[rosmaster.main][INFO] 2023-06-29 19:33:24,348: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-06-29 19:33:24,348: Starting ROS Master Node
[rosmaster.master][INFO] 2023-06-29 19:34:00,117: -SERVICE [/map_saver/set_logger_level] /map_saver rosrpc://1befdf600173:47779
[rosmaster.master][INFO] 2023-06-29 19:34:00,117: -CACHEDPARAM [/rosout_disable_topics_generation] by /map_saver
[rosmaster.master][INFO] 2023-06-29 19:34:00,197: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:00,199: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:46871/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,395: -SUB [/clock] /webserver http://1befdf600173:46871/
[rosmaster.master][INFO] 2023-06-29 19:34:04,395: -PUB [/rosout] /webserver http://1befdf600173:46871/
[rosmaster.master][INFO] 2023-06-29 19:34:04,397: -SERVICE [/webserver/get_loggers] /webserver rosrpc://1befdf600173:42037
[rosmaster.master][INFO] 2023-06-29 19:34:04,397: -SERVICE [/webserver/set_logger_level] /webserver rosrpc://1befdf600173:42037
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/clock] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/map] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/move_base/status] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/move_base/feedback] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/move_base/result] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,416: -SUB [/robot_pose] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -SUB [/tf2_web_republisher/feedback] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/rosout] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/client_count] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/connected_clients] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/move_base/goal] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/move_base/cancel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/tf2_web_republisher/goal] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -PUB [/cmd_vel] /rosbridge_websocket http://1befdf600173:36279/
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket rosrpc://1befdf600173:39807
[rosmaster.master][INFO] 2023-06-29 19:34:04,417: -SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket rosrpc://1befdf600173:39807
[rosmaster.master][INFO] 2023-06-29 19:34:04,418: -SUB [/clock] /rosapi http://1befdf600173:36263/
[rosmaster.master][INFO] 2023-06-29 19:34:04,419: -PUB [/rosout] /rosapi http://1befdf600173:36263/
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/get_loggers] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/set_logger_level] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/topics] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/topics_for_type] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/services] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/services_for_type] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/nodes] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/node_details] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/action_servers] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/topic_type] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/service_type] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/publishers] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/subscribers] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,421: -SERVICE [/rosapi/service_providers] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/service_node] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/service_host] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/message_details] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/service_request_details] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/service_response_details] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/set_param] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/get_param] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/has_param] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/search_param] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/delete_param] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/get_param_names] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/get_time] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,422: -SERVICE [/rosapi/topics_and_raw_types] /rosapi rosrpc://1befdf600173:43985
[rosmaster.master][INFO] 2023-06-29 19:34:04,434: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,435: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:36199/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,435: publisherUpdate[/cmd_vel] -> http://1befdf600173:40613/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,440: publisherUpdate[/cmd_vel] -> http://1befdf600173:40613/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,440: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:36279/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,441: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,436: -PUB [/rosout] /run_robot_pose_publisher http://1befdf600173:36385/
[rosmaster.master][INFO] 2023-06-29 19:34:04,442: -PUB [/rosout] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,442: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:36263/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,446: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,446: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:36199/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,450: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,450: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:36199/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,450: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:36199/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,451: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,445: -PUB [/robot_pose] /run_robot_pose_publisher http://1befdf600173:36385/
[rosmaster.master][INFO] 2023-06-29 19:34:04,451: -PUB [/tf2_web_republisher/result] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,451: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:36385/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,453: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,452: -PUB [/tf2_web_republisher/feedback] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,454: -SUB [/clock] /run_robot_pose_publisher http://1befdf600173:36385/
[rosmaster.master][INFO] 2023-06-29 19:34:04,454: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:36199/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,455: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,455: -SUB [/tf] /run_robot_pose_publisher http://1befdf600173:36385/
[rosmaster.master][INFO] 2023-06-29 19:34:04,456: -PUB [/tf2_web_republisher/status] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,457: -SUB [/tf_static] /run_robot_pose_publisher http://1befdf600173:36385/
[rosmaster.master][INFO] 2023-06-29 19:34:04,458: -SUB [/clock] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,458: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:34301/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,461: -SERVICE [/run_robot_pose_publisher/get_loggers] /run_robot_pose_publisher rosrpc://1befdf600173:50233
[rosmaster.master][INFO] 2023-06-29 19:34:04,462: -SERVICE [/run_robot_pose_publisher/set_logger_level] /run_robot_pose_publisher rosrpc://1befdf600173:50233
[rosmaster.master][INFO] 2023-06-29 19:34:04,464: -SUB [/tf] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,465: -SUB [/tf_static] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,467: -SUB [/tf2_web_republisher/goal] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,469: -SUB [/tf2_web_republisher/cancel] /tf2_web_republisher http://1befdf600173:36199/
[rosmaster.master][INFO] 2023-06-29 19:34:04,471: -SERVICE [/tf2_web_republisher/get_loggers] /tf2_web_republisher rosrpc://1befdf600173:58367
[rosmaster.master][INFO] 2023-06-29 19:34:04,473: -SERVICE [/tf2_web_republisher/set_logger_level] /tf2_web_republisher rosrpc://1befdf600173:58367
[rosmaster.master][INFO] 2023-06-29 19:34:04,483: -SERVICE [/republish_tfs] /tf2_web_republisher rosrpc://1befdf600173:58367
[rosmaster.master][INFO] 2023-06-29 19:34:04,544: -PUB [/rosout] /robot_state_publisher http://1befdf600173:34301/
[rosmaster.master][INFO] 2023-06-29 19:34:04,545: -SUB [/gazebo/set_link_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,547: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,548: publisherUpdate[/rosout] -> http://1befdf600173:35371/ ['http://1befdf600173:45751/', 'http://1befdf600173:40613/', 'http://1befdf600173:39347/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,549: -PUB [/tf] /robot_state_publisher http://1befdf600173:34301/
[rosmaster.master][INFO] 2023-06-29 19:34:04,549: -SUB [/gazebo/set_model_state] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,551: -PUB [/tf_static] /robot_state_publisher http://1befdf600173:34301/
[rosmaster.master][INFO] 2023-06-29 19:34:04,551: publisherUpdate[/tf] -> http://1befdf600173:45751/ ['http://1befdf600173:45751/', 'http://1befdf600173:40613/']
[rosmaster.master][INFO] 2023-06-29 19:34:04,553: -PUB [/clock] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,555: -PUB [/gazebo/link_states] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,555: -SUB [/clock] /robot_state_publisher http://1befdf600173:34301/
[rosmaster.master][INFO] 2023-06-29 19:34:04,557: -SUB [/joint_states] /robot_state_publisher http://1befdf600173:34301/
[rosmaster.master][INFO] 2023-06-29 19:34:04,558: -PUB [/gazebo/model_states] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,561: -SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher rosrpc://1befdf600173:42233
[rosmaster.master][INFO] 2023-06-29 19:34:04,562: publisherUpdate[/clock] -> http://1befdf600173:35371/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,563: publisherUpdate[/clock] -> http://1befdf600173:35371/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:04,565: publisherUpdate[/clock] -> http://1befdf600173:34301/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,565: publisherUpdate[/clock] -> http://1befdf600173:34301/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,565: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,565: publisherUpdate[/clock] -> http://1befdf600173:40613/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,576: -PUB [/gazebo/performance_metrics] /gazebo http://1befdf600173:40613/
[rosmaster.master][INFO] 2023-06-29 19:34:04,579: -SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher rosrpc://1befdf600173:42233
[rosmaster.master][INFO] 2023-06-29 19:34:04,581: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://1befdf600173:53707
[rosmaster.master][INFO] 2023-06-29 19:34:04,582: -PUB [/rosout] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,583: -PUB [/tf] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,584: -PUB [/turtlebot3_slam_gmapping/entropy] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,585: -PUB [/map] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,586: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://1befdf600173:53707
[rosmaster.master][INFO] 2023-06-29 19:34:04,587: -PUB [/map_metadata] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,588: -SUB [/clock] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,588: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://1befdf600173:53707
[rosmaster.master][INFO] 2023-06-29 19:34:04,590: publisherUpdate[/tf] -> http://1befdf600173:45751/ ['http://1befdf600173:45751/', 'http://1befdf600173:40613/']: sec=0.04, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,601: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,601: publisherUpdate[/tf_static] -> http://1befdf600173:45751/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,607: publisherUpdate[/tf_static] -> http://1befdf600173:45751/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,608: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,612: publisherUpdate[/clock] -> http://1befdf600173:45751/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,612: -SUB [/tf] /turtlebot3_slam_gmapping http://1befdf600173:45751/
[rosmaster.master][INFO] 2023-06-29 19:34:04,613: publisherUpdate[/clock] -> http://1befdf600173:45751/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,614: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-06-29 19:34:04,614: publisherUpdate[/clock] -> http://1befdf600173:39347/ []
[rosmaster.master][INFO] 2023-06-29 19:34:04,615: publisherUpdate[/clock] -> http://1befdf600173:39347/ []: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.threadpool][ERROR] 2023-06-29 19:34:04,615: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

