[rosmaster.main][INFO] 2023-06-29 19:34:30,965: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-06-29 19:34:30,965: Starting ROS Master Node
[rosmaster.master][INFO] 2023-06-29 19:34:34,512: publisherUpdate[/rosout] -> http://1befdf600173:42213/ ['http://1befdf600173:42565/', 'http://1befdf600173:33251/', 'http://1befdf600173:33187/', 'http://1befdf600173:38971/', 'http://1befdf600173:45973/', 'http://1befdf600173:40487/', 'http://1befdf600173:33441/', 'http://1befdf600173:36107/', 'http://1befdf600173:37933/', 'http://1befdf600173:35797/', 'http://1befdf600173:36901/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][ERROR] 2023-06-29 19:34:34,527: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2023-06-29 19:34:34,531: +PUB [/scan] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,578: publisherUpdate[/scan] -> http://1befdf600173:33187/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,594: publisherUpdate[/scan] -> http://1befdf600173:33187/ ['http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][ERROR] 2023-06-29 19:34:34,618: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2023-06-29 19:34:34,624: +PUB [/joint_states] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,629: +PUB [/tf] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,633: +SUB [/cmd_vel] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,644: +PUB [/odom] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,666: +PUB [/imu] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,695: publisherUpdate[/joint_states] -> http://1befdf600173:42565/ ['http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,715: publisherUpdate[/joint_states] -> http://1befdf600173:42565/ ['http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,716: publisherUpdate[/tf] -> http://1befdf600173:38971/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,718: publisherUpdate[/tf] -> http://1befdf600173:45973/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,721: publisherUpdate[/tf] -> http://1befdf600173:40487/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,729: publisherUpdate[/tf] -> http://1befdf600173:38971/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,744: publisherUpdate[/tf] -> http://1befdf600173:33187/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']
[rosmaster.master][INFO] 2023-06-29 19:34:34,730: +SERVICE [/imu_service] /gazebo http://1befdf600173:36901/
[rosmaster.master][INFO] 2023-06-29 19:34:34,746: publisherUpdate[/tf] -> http://1befdf600173:45973/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,747: publisherUpdate[/tf] -> http://1befdf600173:33187/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,759: publisherUpdate[/tf] -> http://1befdf600173:40487/ ['http://1befdf600173:42565/', 'http://1befdf600173:33187/', 'http://1befdf600173:36901/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:34,790: +SERVICE [/amcl/set_parameters] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:34,820: +PUB [/amcl/parameter_descriptions] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:34,826: +PUB [/amcl/parameter_updates] /amcl http://1befdf600173:33187/
[rosmaster.master][INFO] 2023-06-29 19:34:34,889: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,896: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,908: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,911: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,913: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,914: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,914: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,914: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,915: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,918: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,942: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,943: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,944: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,945: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,948: +PARAM [/amcl/force_update_after_initialpose] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,951: +PARAM [/amcl/force_update_after_set_map] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,957: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,959: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,963: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,966: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,979: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,983: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,986: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,990: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,995: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:34,997: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,003: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,013: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,016: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,019: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,022: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,030: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,032: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,035: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,045: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,062: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,065: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,070: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,077: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,081: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,084: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,093: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,096: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,098: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,102: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,109: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,112: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,116: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,128: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,134: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,142: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,147: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,164: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,166: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,168: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,176: +PARAM [/amcl/force_update_after_initialpose] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,184: +PARAM [/amcl/force_update_after_set_map] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,193: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,197: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,199: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,201: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,212: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,217: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,229: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,230: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,235: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,245: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,246: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,246: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,247: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,248: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,248: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,249: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,250: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,250: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,251: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,252: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,253: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,258: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,267: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,299: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,303: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2023-06-29 19:34:35,373: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,049: +SUB [/map] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,058: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,111: +PUB [/move_base/goal] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,190: +PUB [/move_base/cancel] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,231: +CACHEDPARAM [/rosout_disable_topics_generation] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,238: +SUB [/move_base/status] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,296: +PARAM [/move_base/global_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,313: -PARAM [/move_base/global_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,313: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,326: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,327: -PARAM [/move_base/global_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,343: +PARAM [/move_base/global_costmap/obstacle_layer/scan] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,347: -PARAM [/move_base/global_costmap/scan] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,361: +SUB [/move_base/feedback] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,362: +PARAM [/move_base/global_costmap/obstacle_layer/observation_sources] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,366: -PARAM [/move_base/global_costmap/observation_sources] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,367: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,381: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,389: -PARAM [/move_base/global_costmap/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,396: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,398: -PARAM [/move_base/global_costmap/inflation_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,399: +SUB [/move_base/result] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,407: +PARAM [/move_base/global_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,414: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,484: +SUB [/robot_pose] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,502: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,561: +SUB [/map] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:36,565: +PUB [/tf2_web_republisher/goal] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,590: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,598: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:45973/ ['http://1befdf600173:37933/']
[rosmaster.master][INFO] 2023-06-29 19:34:36,602: publisherUpdate[/tf2_web_republisher/goal] -> http://1befdf600173:45973/ ['http://1befdf600173:37933/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:36,602: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:45973/ ['http://1befdf600173:37933/']
[rosmaster.master][INFO] 2023-06-29 19:34:36,609: publisherUpdate[/tf2_web_republisher/cancel] -> http://1befdf600173:45973/ ['http://1befdf600173:37933/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:36,624: +SUB [/tf2_web_republisher/feedback] /rosbridge_websocket http://1befdf600173:37933/
[rosmaster.master][INFO] 2023-06-29 19:34:36,650: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-06-29 19:34:36,948: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:36,950: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:36,952: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:36,959: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:36,960: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,028: +SUB [/scan] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,033: +SERVICE [/move_base/global_costmap/obstacle_layer/set_parameters] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,050: +PUB [/move_base/global_costmap/obstacle_layer/parameter_descriptions] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,058: +PUB [/move_base/global_costmap/obstacle_layer/parameter_updates] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,069: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,075: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,078: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,081: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,093: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,095: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,105: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,112: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,129: +SERVICE [/move_base/global_costmap/inflation_layer/set_parameters] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,130: +PUB [/move_base/global_costmap/inflation_layer/parameter_descriptions] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,132: +PUB [/move_base/global_costmap/inflation_layer/parameter_updates] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,153: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,164: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,166: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,170: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,178: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,186: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,193: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,199: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,224: +SUB [/move_base/global_costmap/footprint] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,233: +PUB [/move_base/global_costmap/footprint] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,247: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,250: +PUB [/move_base/global_costmap/costmap] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,253: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,259: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,262: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,265: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,287: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,291: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,293: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,296: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,300: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,309: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,309: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,310: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,310: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,310: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,311: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,311: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,312: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,312: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,313: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,314: publisherUpdate[/move_base/global_costmap/footprint] -> http://1befdf600173:38971/ ['http://1befdf600173:38971/']
[rosmaster.master][INFO] 2023-06-29 19:34:37,316: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,317: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,317: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,318: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,318: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,319: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,321: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,329: +PUB [/move_base/NavfnROS/plan] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,333: publisherUpdate[/move_base/global_costmap/footprint] -> http://1befdf600173:38971/ ['http://1befdf600173:38971/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-06-29 19:34:37,344: +SERVICE [/move_base/NavfnROS/make_plan] /move_base http://1befdf600173:38971/
[rosmaster.master][INFO] 2023-06-29 19:34:37,365: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,370: -PARAM [/move_base/local_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,374: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,377: -PARAM [/move_base/local_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,384: +PARAM [/move_base/local_costmap/obstacle_layer/scan] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,386: -PARAM [/move_base/local_costmap/scan] by /move_base
[rosmaster.master][INFO] 2023-06-29 19:34:37,391: +PARAM [/move_base/local_costmap/obstacle_layer/observation_sources] by /move_base
